code,name,id
31.73.08,Kembangan,adm_area_31_73_08
31.73.08.1001,Kembangan Utara,adm_area_31_73_08_1001
31.73.08.1002,Meruya Utara,adm_area_31_73_08_1002
31.73.08.1003,Meruya Selatan,adm_area_31_73_08_1003
31.73.08.1004,Srengseng,adm_area_31_73_08_1004
31.73.08.1005,Joglo,adm_area_31_73_08_1005
31.73.08.1006,Kembangan Selatan,adm_area_31_73_08_1006
31.74,KOTA ADM. JAKARTA SELATAN,adm_area_31_74
31.74.01,Tebet,adm_area_31_74_01
31.74.01.1001,Tebet Timur,adm_area_31_74_01_1001
31.74.01.1002,Tebet Barat,adm_area_31_74_01_1002
31.74.01.1003,Menteng Dalam,adm_area_31_74_01_1003
31.74.01.1004,Kebon Baru,adm_area_31_74_01_1004
31.74.01.1005,Bukit Duri,adm_area_31_74_01_1005
31.74.01.1006,Manggarai Selatan,adm_area_31_74_01_1006
31.74.01.1007,Manggarai,adm_area_31_74_01_1007
31.74.02,Setiabudi,adm_area_31_74_02
31.74.02.1001,Setia Budi,adm_area_31_74_02_1001
31.74.02.1002,Karet Semanggi,adm_area_31_74_02_1002
31.74.02.1003,Karet Kuningan,adm_area_31_74_02_1003
31.74.02.1004,Karet,adm_area_31_74_02_1004
31.74.02.1005,Menteng Atas,adm_area_31_74_02_1005
31.74.02.1006,Pasar Manggis,adm_area_31_74_02_1006
31.74.02.1007,Guntur,adm_area_31_74_02_1007
31.74.02.1008,Kuningan Timur,adm_area_31_74_02_1008
31.74.03,Mampang Prapatan,adm_area_31_74_03
31.74.03.1001,Mampang Prapatan,adm_area_31_74_03_1001
31.74.03.1002,Bangka,adm_area_31_74_03_1002
31.74.03.1003,Pela Mampang,adm_area_31_74_03_1003
31.74.03.1004,Tegal Parang,adm_area_31_74_03_1004
31.74.03.1005,Kuningan Barat,adm_area_31_74_03_1005
31.74.04,Pasar Minggu,adm_area_31_74_04
31.74.04.1001,Pasar Minggu,adm_area_31_74_04_1001
31.74.04.1002,Jati Padang,adm_area_31_74_04_1002
31.74.04.1003,Cilandak Timur,adm_area_31_74_04_1003
31.74.04.1004,Ragunan,adm_area_31_74_04_1004
31.74.04.1005,Pejaten Timur,adm_area_31_74_04_1005
31.74.04.1006,Pejaten Barat,adm_area_31_74_04_1006
31.74.04.1007,Kebagusan,adm_area_31_74_04_1007
31.74.05,Kebayoran Lama,adm_area_31_74_05
31.74.05.1001,Kebayoran Lama Utara,adm_area_31_74_05_1001
31.74.05.1002,Pondok Pinang,adm_area_31_74_05_1002
31.74.05.1003,Cipulir,adm_area_31_74_05_1003
31.74.05.1004,Grogol Utara,adm_area_31_74_05_1004
31.74.05.1005,Grogol Selatan,adm_area_31_74_05_1005
31.74.05.1006,Kebayoran Lama Selatan,adm_area_31_74_05_1006
31.74.06,Cilandak,adm_area_31_74_06
31.74.06.1001,Cilandak Barat,adm_area_31_74_06_1001
31.74.06.1002,Lebak Bulus,adm_area_31_74_06_1002
31.74.06.1003,Pondok Labu,adm_area_31_74_06_1003
31.74.06.1004,Gandaria Selatan,adm_area_31_74_06_1004
31.74.06.1005,Cipete Selatan,adm_area_31_74_06_1005
31.74.07,Kebayoran Baru,adm_area_31_74_07
31.74.07.1001,Melawai,adm_area_31_74_07_1001
31.74.07.1002,Gunung,adm_area_31_74_07_1002
31.74.07.1003,Kramat Pela,adm_area_31_74_07_1003
31.74.07.1004,Selong,adm_area_31_74_07_1004
31.74.07.1005,Rawa Barat,adm_area_31_74_07_1005
31.74.07.1006,Senayan,adm_area_31_74_07_1006
31.74.07.1007,Pulo,adm_area_31_74_07_1007
31.74.07.1008,Petogogan,adm_area_31_74_07_1008
31.74.07.1009,Gandaria Utara,adm_area_31_74_07_1009
31.74.07.1010,Cipete Utara,adm_area_31_74_07_1010
31.74.08,Pancoran,adm_area_31_74_08
31.74.08.1001,Pancoran,adm_area_31_74_08_1001
31.74.08.1002,Kalibata,adm_area_31_74_08_1002
