code,name,id
16.08.01.2022,Perjaya Barat,adm_area_16_08_01_2022
16.08.01.2023,Tanjung Kemala Barat,adm_area_16_08_01_2023
16.08.02,Buay Madang,adm_area_16_08_02
16.08.02.2001,Suka Raja,adm_area_16_08_02_2001
16.08.02.2002,Kurungan Nyawa,adm_area_16_08_02_2002
16.08.02.2003,Pisang Jaya,adm_area_16_08_02_2003
16.08.02.2004,Sumber Agung,adm_area_16_08_02_2004
16.08.02.2005,Tebat Jaya,adm_area_16_08_02_2005
16.08.02.2006,Sridadi,adm_area_16_08_02_2006
16.08.02.2009,Tanjung Bulan,adm_area_16_08_02_2009
16.08.02.2010,Way Halom,adm_area_16_08_02_2010
16.08.02.2031,Kurungan Nyawa I,adm_area_16_08_02_2031
16.08.02.2032,Kurungan Nyawa II,adm_area_16_08_02_2032
16.08.02.2033,Kurungan Nyawa III,adm_area_16_08_02_2033
16.08.02.2034,Cipta Muda,adm_area_16_08_02_2034
16.08.02.2035,Aman Jaya,adm_area_16_08_02_2035
16.08.02.2036,Sukaraja Tuha,adm_area_16_08_02_2036
16.08.02.2037,Ganjar Agung,adm_area_16_08_02_2037
16.08.02.2038,Mulyo Agung,adm_area_16_08_02_2038
16.08.02.2039,Muda Sentosa,adm_area_16_08_02_2039
16.08.03,Belitang,adm_area_16_08_03
16.08.03.2001,Sido Rahayu,adm_area_16_08_03_2001
16.08.03.2002,Tawang Rejo,adm_area_16_08_03_2002
16.08.03.2006,Tanjung Raya,adm_area_16_08_03_2006
16.08.03.2007,Sido Mulyo,adm_area_16_08_03_2007
16.08.03.2008,Harjo Winangun,adm_area_16_08_03_2008
16.08.03.2009,Pujo Rahayu,adm_area_16_08_03_2009
16.08.03.2010,Triyoso,adm_area_16_08_03_2010
16.08.03.2011,Sumber Suko,adm_area_16_08_03_2011
16.08.03.2013,Suko Sari,adm_area_16_08_03_2013
16.08.03.2014,Gumawang,adm_area_16_08_03_2014
16.08.03.2015,Bedilan,adm_area_16_08_03_2015
16.08.03.2016,Tegal Rejo,adm_area_16_08_03_2016
16.08.03.2017,Sido Gede,adm_area_16_08_03_2017
16.08.03.2018,Sido Makmur,adm_area_16_08_03_2018
16.08.03.2021,Suka Jadi,adm_area_16_08_03_2021
16.08.03.2022,Serbaguna,adm_area_16_08_03_2022
16.08.03.2023,Sukarami,adm_area_16_08_03_2023
16.08.03.2024,Gedung Rejo,adm_area_16_08_03_2024
16.08.03.2025,Sidodadi,adm_area_16_08_03_2025
16.08.03.2026,Gunung Mas,adm_area_16_08_03_2026
16.08.03.2027,Sumbersuko jaya,adm_area_16_08_03_2027
16.08.03.2028,Karang Kemiri,adm_area_16_08_03_2028
16.08.03.2029,Mojosari,adm_area_16_08_03_2029
16.08.04,Cempaka,adm_area_16_08_04
16.08.04.2001,Gunung Batu,adm_area_16_08_04_2001
16.08.04.2010,Ulak Baru,adm_area_16_08_04_2010
16.08.04.2011,Gunung Jati,adm_area_16_08_04_2011
16.08.04.2012,Kuripan,adm_area_16_08_04_2012
16.08.04.2013,Negeri Sakti,adm_area_16_08_04_2013
16.08.04.2014,Campang Tiga Hulu,adm_area_16_08_04_2014
16.08.04.2015,Sukaraja,adm_area_16_08_04_2015
16.08.04.2016,Cempaka,adm_area_16_08_04_2016
16.08.04.2017,Sukabumi,adm_area_16_08_04_2017
16.08.04.2018,Campang Tiga Ilir,adm_area_16_08_04_2018
16.08.04.2019,Maluai Indah,adm_area_16_08_04_2019
16.08.04.2020,Harisan Jaya,adm_area_16_08_04_2020
16.08.04.2021,Campang Tiga Jaya,adm_area_16_08_04_2021
16.08.05,Buay Pemuka Peliung,adm_area_16_08_05
16.08.05.2001,Negeri Pakuan,adm_area_16_08_05_2001
16.08.05.2002,Negeri Agung,adm_area_16_08_05_2002
16.08.05.2003,Banu Mas,adm_area_16_08_05_2003
16.08.05.2004,Banu Ayu,adm_area_16_08_05_2004
16.08.05.2005,Pulau Negara,adm_area_16_08_05_2005
16.08.05.2006,Saung Dadi,adm_area_16_08_05_2006
16.08.05.2007,Trantang Sakti,adm_area_16_08_05_2007
16.08.05.2008,Pemetung Besuki,adm_area_16_08_05_2008
16.08.05.2009,Pahang Asri,adm_area_16_08_05_2009
16.08.05.2010,Bantan,adm_area_16_08_05_2010
16.08.05.2011,Bandar Jaya,adm_area_16_08_05_2011
16.08.05.2012,Negeri Agung Jaya,adm_area_16_08_05_2012
16.08.05.2013,Bantan Pelita,adm_area_16_08_05_2013
16.08.06,Madang Suku II,adm_area_16_08_06
16.08.06.2001,Karang Negara,adm_area_16_08_06_2001
16.08.06.2002,Riang Bandung,adm_area_16_08_06_2002
16.08.06.2005,Kota Negara,adm_area_16_08_06_2005
16.08.06.2006,Karta Negara,adm_area_16_08_06_2006
16.08.06.2007,Pandan Agung,adm_area_16_08_06_2007
16.08.06.2009,Sri Mulyo,adm_area_16_08_06_2009
16.08.06.2010,Margo Tani,adm_area_16_08_06_2010
16.08.06.2011,Jati Mulya II,adm_area_16_08_06_2011
16.08.06.2012,Pandan Jaya,adm_area_16_08_06_2012
16.08.06.2014,Rasuan Baru,adm_area_16_08_06_2014
16.08.06.2020,Banbanrejo,adm_area_16_08_06_2020
16.08.06.2021,Suka Negara,adm_area_16_08_06_2021
16.08.06.2022,Srikencana,adm_area_16_08_06_2022
16.08.06.2023,Dadimulyo,adm_area_16_08_06_2023
16.08.06.2024,Riang Bandung Ilir,adm_area_16_08_06_2024
16.08.06.2025,Margotani II,adm_area_16_08_06_2025
16.08.06.2026,Kota Negara Timur,adm_area_16_08_06_2026
16.08.06.2027,Talang Giring,adm_area_16_08_06_2027
16.08.06.2028,Kalirejo,adm_area_16_08_06_2028
16.08.07,Madang Suku I,adm_area_16_08_07
16.08.07.2002,Mendayun,adm_area_16_08_07_2002
16.08.07.2003,Gunung Terang,adm_area_16_08_07_2003
16.08.07.2004,Karta Mulya,adm_area_16_08_07_2004
16.08.07.2007,SP. Kerta Mulya,adm_area_16_08_07_2007
16.08.07.2014,Harjo Mulyo,adm_area_16_08_07_2014
16.08.07.2015,Jaya Bakti,adm_area_16_08_07_2015
16.08.07.2016,Rasuan,adm_area_16_08_07_2016
16.08.07.2017,Mengulak,adm_area_16_08_07_2017
16.08.07.2019,Jati Sari,adm_area_16_08_07_2019
16.08.07.2021,Tri Dadi,adm_area_16_08_07_2021
16.08.07.2022,Agung Jati,adm_area_16_08_07_2022
16.08.07.2023,Rasuan Darat,adm_area_16_08_07_2023
16.08.07.2024,Harjo Mulyo Jaya,adm_area_16_08_07_2024
16.08.08,Semendawai Suku III,adm_area_16_08_08
16.08.08.2002,Jaya Mulya,adm_area_16_08_08_2002
16.08.08.2003,Gunung Sugih,adm_area_16_08_08_2003
16.08.08.2007,Margo Rejo,adm_area_16_08_08_2007
16.08.08.2009,Trimoharjo,adm_area_16_08_08_2009
16.08.08.2010,Taman Agung,adm_area_16_08_08_2010
16.08.08.2011,Krujon,adm_area_16_08_08_2011
16.08.08.2013,Karang Endah,adm_area_16_08_08_2013
16.08.08.2014,Sriwangi,adm_area_16_08_08_2014
16.08.08.2015,Cahaya Negeri,adm_area_16_08_08_2015
16.08.08.2016,Suka Mulya,adm_area_16_08_08_2016
16.08.08.2017,Taraman,adm_area_16_08_08_2017
16.08.08.2025,Mujo Rahayu,adm_area_16_08_08_2025
16.08.08.2026,Taman Harjo,adm_area_16_08_08_2026
16.08.08.2027,Margodadi,adm_area_16_08_08_2027
16.08.08.2028,Taraman Jaya,adm_area_16_08_08_2028
16.08.08.2029,Karang Marga,adm_area_16_08_08_2029
16.08.08.2030,Trimo Rejo,adm_area_16_08_08_2030
16.08.08.2031,Sriwangi Ulu,adm_area_16_08_08_2031
16.08.08.2032,Taman Mulyo,adm_area_16_08_08_2032
16.08.09,Belitang II,adm_area_16_08_09
16.08.09.2004,Tanjung Kemuning,adm_area_16_08_09_2004
16.08.09.2005,Raman Jaya,adm_area_16_08_09_2005
16.08.09.2006,Sumber Jaya,adm_area_16_08_09_2006
16.08.09.2007,Sumber Rejo,adm_area_16_08_09_2007
16.08.09.2008,Sumber Sari,adm_area_16_08_09_2008
16.08.09.2009,Tegal Sari,adm_area_16_08_09_2009
16.08.09.2010,Sri Bantolo,adm_area_16_08_09_2010
16.08.09.2011,Sumber Rahayu,adm_area_16_08_09_2011
16.08.09.2012,Margo Mulyo,adm_area_16_08_09_2012
16.08.09.2015,Purwosari,adm_area_16_08_09_2015
16.08.09.2016,Karang Manik,adm_area_16_08_09_2016
16.08.09.2017,Sumber Harapan,adm_area_16_08_09_2017
16.08.09.2018,Keli Rejo,adm_area_16_08_09_2018
16.08.09.2019,Toto Rejo,adm_area_16_08_09_2019
16.08.09.2020,Karang Jaya,adm_area_16_08_09_2020
16.08.09.2021,Kemuning Jaya,adm_area_16_08_09_2021
16.08.09.2022,Bangun Rejo,adm_area_16_08_09_2022
16.08.09.2023,Batu Mas,adm_area_16_08_09_2023
16.08.09.2024,Suka Jaya,adm_area_16_08_09_2024
16.08.09.2025,Srijaya,adm_area_16_08_09_2025
16.08.09.2026,Tegal Besar,adm_area_16_08_09_2026
16.08.09.2027,Darma Buana,adm_area_16_08_09_2027
16.08.09.2028,Rejo Mulyo,adm_area_16_08_09_2028
16.08.09.2029,Purworejo,adm_area_16_08_09_2029
16.08.10,Belitang III,adm_area_16_08_10
16.08.10.2001,Kutosari,adm_area_16_08_10_2001
16.08.10.2002,Nusa Raya,adm_area_16_08_10_2002
16.08.10.2003,Nusa Tunggal,adm_area_16_08_10_2003
16.08.10.2004,Nusa Bali,adm_area_16_08_10_2004
16.08.10.2005,Nusa Bakti,adm_area_16_08_10_2005
16.08.10.2006,Nusa Jaya,adm_area_16_08_10_2006
16.08.10.2007,Nusa Tenggara,adm_area_16_08_10_2007
16.08.10.2008,Nusa Agung,adm_area_16_08_10_2008
16.08.10.2009,Nusa Maju,adm_area_16_08_10_2009
16.08.10.2010,Senu Marga,adm_area_16_08_10_2010
16.08.10.2011,Karang Sari,adm_area_16_08_10_2011
16.08.10.2013,Trikarya,adm_area_16_08_10_2013
16.08.10.2016,Suka Negara,adm_area_16_08_10_2016
16.08.10.2017,Karang Jadi,adm_area_16_08_10_2017
16.08.10.2018,Dadi Rejo,adm_area_16_08_10_2018
16.08.10.2019,Ganti Warno,adm_area_16_08_10_2019
16.08.10.2020,Sinar Bali,adm_area_16_08_10_2020
16.08.10.2021,Sumber Rejo,adm_area_16_08_10_2021
16.08.10.2022,Ringin Sari,adm_area_16_08_10_2022
16.08.10.2023,Karya Maju,adm_area_16_08_10_2023
16.08.11,Bunga Mayang,adm_area_16_08_11
16.08.11.2001,Batu Raja Bungin,adm_area_16_08_11_2001
16.08.11.2002,Tulang Bawang,adm_area_16_08_11_2002
16.08.11.2003,Sabahlioh,adm_area_16_08_11_2003
16.08.11.2004,Negeri Ratu,adm_area_16_08_11_2004
16.08.11.2005,Peracak,adm_area_16_08_11_2005
16.08.11.2006,Negeri Ratu Baru,adm_area_16_08_11_2006
16.08.11.2007,Tunas Peracak,adm_area_16_08_11_2007
16.08.11.2008,Sukabaru,adm_area_16_08_11_2008
16.08.12,Buay Madang Timur,adm_area_16_08_12
16.08.12.2001,Tanjung Mas,adm_area_16_08_12_2001
16.08.12.2002,Tanjungsari,adm_area_16_08_12_2002
16.08.12.2003,Toko Rejo,adm_area_16_08_12_2003
16.08.12.2004,Sumber Asri,adm_area_16_08_12_2004
16.08.12.2005,Suka Maju,adm_area_16_08_12_2005
16.08.12.2006,Srikaton,adm_area_16_08_12_2006
16.08.12.2007,Liman Sari,adm_area_16_08_12_2007
16.08.12.2008,Sumber Harjo,adm_area_16_08_12_2008
16.08.12.2009,Sumber Mulyo,adm_area_16_08_12_2009
16.08.12.2010,Karang Tengah,adm_area_16_08_12_2010
16.08.12.2011,Bangun Harjo,adm_area_16_08_12_2011
16.08.12.2012,Tambak Boyo,adm_area_16_08_12_2012
16.08.12.2013,Pengandonan,adm_area_16_08_12_2013
16.08.12.2014,Rejo Dadi,adm_area_16_08_12_2014
16.08.12.2015,Sukoharjo,adm_area_16_08_12_2015
16.08.12.2016,Sumedang Sari,adm_area_16_08_12_2016
16.08.12.2017,Rowodadi,adm_area_16_08_12_2017
16.08.12.2018,Sukodadi,adm_area_16_08_12_2018
16.08.12.2019,Kumpul Rejo,adm_area_16_08_12_2019
16.08.12.2020,Metro Rejo,adm_area_16_08_12_2020
16.08.12.2021,Kedu,adm_area_16_08_12_2021
16.08.12.2022,Kedung Rejo,adm_area_16_08_12_2022
16.08.12.2023,Banyumas Asri,adm_area_16_08_12_2023
16.08.12.2024,Gumuk Rejo,adm_area_16_08_12_2024
16.08.12.2025,Tanjung Mulya,adm_area_16_08_12_2025
16.08.12.2026,Raman Agung,adm_area_16_08_12_2026
16.08.12.2027,Bukit Mas,adm_area_16_08_12_2027
16.08.12.2028,Tanjung Agung,adm_area_16_08_12_2028
16.08.12.2029,Berasan Mulya,adm_area_16_08_12_2029
16.08.12.2030,Sumber Tani,adm_area_16_08_12_2030
16.08.13,Madang Suku III,adm_area_16_08_13
16.08.13.2001,Banding Agung,adm_area_16_08_13_2001
16.08.13.2002,Nikan,adm_area_16_08_13_2002
16.08.13.2003,Surabaya,adm_area_16_08_13_2003
16.08.13.2004,Wana Bakti,adm_area_16_08_13_2004
16.08.13.2005,Batu Marta VI,adm_area_16_08_13_2005
16.08.13.2006,Karya Makmur,adm_area_16_08_13_2006
16.08.13.2007,Bina Amarta,adm_area_16_08_13_2007
16.08.13.2008,Suka Damai,adm_area_16_08_13_2008
16.08.13.2009,Batu Marta X,adm_area_16_08_13_2009
16.08.13.2010,Marta V Jaya,adm_area_16_08_13_2010
16.08.14,Semendawai Barat,adm_area_16_08_14
16.08.14.2001,Tanjung Kukuh,adm_area_16_08_14_2001
16.08.14.2002,Betung,adm_area_16_08_14_2002
16.08.14.2003,Tanjung Mas,adm_area_16_08_14_2003
16.08.14.2004,Menanga Besar,adm_area_16_08_14_2004
16.08.14.2005,Menanga Tengah,adm_area_16_08_14_2005
16.08.14.2006,Adu manis,adm_area_16_08_14_2006
16.08.14.2007,Suka Negeri,adm_area_16_08_14_2007
16.08.14.2008,Kangkung,adm_area_16_08_14_2008
16.08.14.2009,Sri Tanjung,adm_area_16_08_14_2009
16.08.14.2010,Kangkung Ilir,adm_area_16_08_14_2010
16.08.14.2011,Betung Timur,adm_area_16_08_14_2011
16.08.14.2012,Menanga Sari,adm_area_16_08_14_2012
16.08.15,Semendawai Timur,adm_area_16_08_15
16.08.15.2001,Karang Melati,adm_area_16_08_15_2001
16.08.15.2002,Karang Menjangan,adm_area_16_08_15_2002
16.08.15.2003,Karang Anyar,adm_area_16_08_15_2003
16.08.15.2004,Tulung Harapan,adm_area_16_08_15_2004
16.08.15.2005,Kota Tanah,adm_area_16_08_15_2005
16.08.15.2006,Nirwana,adm_area_16_08_15_2006
16.08.15.2007,Brunai Mulia,adm_area_16_08_15_2007
16.08.15.2008,Kota Mulya,adm_area_16_08_15_2008
16.08.15.2009,Bungin Jaya,adm_area_16_08_15_2009
16.08.15.2010,Burnai Jaya,adm_area_16_08_15_2010
16.08.15.2011,Mulia Jaya,adm_area_16_08_15_2011
16.08.15.2012,Melati Jaya,adm_area_16_08_15_2012
16.08.15.2013,Karang Mulya,adm_area_16_08_15_2013
16.08.15.2014,Wanasari,adm_area_16_08_15_2014
16.08.15.2015,Harapan Jaya,adm_area_16_08_15_2015
16.08.15.2016,Melati Agung,adm_area_16_08_15_2016
16.08.15.2017,Wana Makmur,adm_area_16_08_15_2017
16.08.15.2018,Bawang Tikar,adm_area_16_08_15_2018
16.08.15.2019,Karya Bakti,adm_area_16_08_15_2019
16.08.16,Jayapura,adm_area_16_08_16
16.08.16.2001,Jayapura,adm_area_16_08_16_2001
16.08.16.2002,Bunga Mayang,adm_area_16_08_16_2002
16.08.16.2003,Way Salak,adm_area_16_08_16_2003
16.08.16.2004,Mendah,adm_area_16_08_16_2004
16.08.16.2005,Tumijaya,adm_area_16_08_16_2005
16.08.16.2006,Condong,adm_area_16_08_16_2006
16.08.16.2007,Peracak Jaya,adm_area_16_08_16_2007
16.08.16.2008,Kambang,adm_area_16_08_16_2008
16.08.17,Belitang Jaya,adm_area_16_08_17
16.08.17.2001,Rejosari,adm_area_16_08_17_2001
16.08.17.2002,Sido Rejo,adm_area_16_08_17_2002
16.08.17.2003,Banjar Rejo,adm_area_16_08_17_2003
16.08.17.2004,Panca Tunggal,adm_area_16_08_17_2004
16.08.17.2005,Marga Koyo,adm_area_16_08_17_2005
16.08.17.2006,Sumber Agung,adm_area_16_08_17_2006
16.08.17.2007,Karsa Jaya,adm_area_16_08_17_2007
16.08.17.2008,Windusari,adm_area_16_08_17_2008
16.08.17.2009,Karya Makmur,adm_area_16_08_17_2009
16.08.17.2010,Giri Mulyo,adm_area_16_08_17_2010
16.08.17.2011,Magugondo,adm_area_16_08_17_2011
16.08.17.2012,Argomulyo,adm_area_16_08_17_2012
16.08.17.2013,Rejosari Jaya,adm_area_16_08_17_2013
16.08.18,Belitang Madang Raya,adm_area_16_08_18
16.08.18.2001,Tugu Mulyo,adm_area_16_08_18_2001
16.08.18.2002,Bangsa Negara,adm_area_16_08_18_2002
16.08.18.2003,Tugu Harum,adm_area_16_08_18_2003
16.08.18.2004,Tulus Ayu,adm_area_16_08_18_2004
16.08.18.2005,Yosowinangun,adm_area_16_08_18_2005
16.08.18.2006,Karang Binangun,adm_area_16_08_18_2006
16.08.18.2007,Jati Mulyo I,adm_area_16_08_18_2007
16.08.18.2008,Pandan Sari I,adm_area_16_08_18_2008
16.08.18.2009,Pelita Jaya,adm_area_16_08_18_2009
16.08.18.2010,Mekar Jaya,adm_area_16_08_18_2010
16.08.18.2011,Lubuk Harjo,adm_area_16_08_18_2011
16.08.18.2012,Tanah Merah,adm_area_16_08_18_2012
16.08.18.2013,Rantau Jaya,adm_area_16_08_18_2013
16.08.18.2014,Tebing Sari Mulya,adm_area_16_08_18_2014
16.08.18.2015,Marga Cinta,adm_area_16_08_18_2015
16.08.18.2016,Karang Binangun II,adm_area_16_08_18_2016
16.08.19,Belitang Mulya,adm_area_16_08_19
16.08.19.2001,Sari Guna,adm_area_16_08_19_2001
16.08.19.2002,Sido Waluyo,adm_area_16_08_19_2002
16.08.19.2003,Sugih Waras,adm_area_16_08_19_2003
16.08.19.2004,Rejo Sari,adm_area_16_08_19_2004
16.08.19.2005,Petanggan,adm_area_16_08_19_2005
16.08.19.2006,Purwodadi,adm_area_16_08_19_2006
16.08.19.2007,Sri Mulyo,adm_area_16_08_19_2007
16.08.19.2008,Ulak Buntar,adm_area_16_08_19_2008
16.08.19.2009,Sribudaya,adm_area_16_08_19_2009
16.08.19.2010,Sukoharjo,adm_area_16_08_19_2010
16.08.19.2011,Tulung Sari,adm_area_16_08_19_2011
16.08.19.2012,Mulya Sari,adm_area_16_08_19_2012
16.08.20,Buay Pemuka Bangsa Raja,adm_area_16_08_20
16.08.20.2001,Sri Bunga,adm_area_16_08_20_2001
16.08.20.2002,Anyar,adm_area_16_08_20_2002
16.08.20.2003,Pandan Sari III,adm_area_16_08_20_2003
16.08.20.2004,Rawasari,adm_area_16_08_20_2004
16.08.20.2005,Surya Menang,adm_area_16_08_20_2005
16.08.20.2006,Muncak Kabau,adm_area_16_08_20_2006
16.08.20.2007,Sri Bulan,adm_area_16_08_20_2007
16.09,KAB. OGAN KOMERING ULU SELATAN,adm_area_16_09
16.09.01,Muara Dua,adm_area_16_09_01
16.09.01.2002,Gedung Lepihan,adm_area_16_09_01_2002
16.09.01.2003,Gunung Tiga,adm_area_16_09_01_2003
16.09.01.2004,Suka Banjar,adm_area_16_09_01_2004
16.09.01.2005,Sukaraja II,adm_area_16_09_01_2005
16.09.01.1013,Batu Belang Jaya,adm_area_16_09_01_1013
16.09.01.1014,Bumi Agung,adm_area_16_09_01_1014
16.09.01.1015,Pancur Pungah,adm_area_16_09_01_1015
16.09.01.1016,Kisau,adm_area_16_09_01_1016
16.09.01.2017,Pendagan,adm_area_16_09_01_2017
16.09.01.2018,Mehanggin,adm_area_16_09_01_2018
16.09.01.1019,Pasar Muaradua,adm_area_16_09_01_1019
16.09.01.2024,Pelangki,adm_area_16_09_01_2024
16.09.01.2025,Batu Belang 2,adm_area_16_09_01_2025
