code,name,id
32.13.16.2003,Ciberes,adm_area_32_13_16_2003
32.13.16.2004,Jatiragas Hilir,adm_area_32_13_16_2004
32.13.16.2005,Tambakjati,adm_area_32_13_16_2005
32.13.16.2006,Rancajaya,adm_area_32_13_16_2006
32.13.16.2007,Gempolsari,adm_area_32_13_16_2007
32.13.16.2008,Tanjungrasa Kidul,adm_area_32_13_16_2008
32.13.16.2009,Rancaasih,adm_area_32_13_16_2009
32.13.16.2010,Rancamulya,adm_area_32_13_16_2010
32.13.17,Cibogo,adm_area_32_13_17
32.13.17.2001,Sumurbarang,adm_area_32_13_17_2001
32.13.17.2002,Cibogo,adm_area_32_13_17_2002
32.13.17.2003,Cinangsi,adm_area_32_13_17_2003
32.13.17.2004,Padaasih,adm_area_32_13_17_2004
32.13.17.2005,Sadawarna,adm_area_32_13_17_2005
32.13.17.2006,Majasari,adm_area_32_13_17_2006
32.13.17.2007,Cisaga,adm_area_32_13_17_2007
32.13.17.2008,Belendung,adm_area_32_13_17_2008
32.13.17.2009,Cibalandong Jaya,adm_area_32_13_17_2009
32.13.18,Cipunagara,adm_area_32_13_18
32.13.18.2001,Wanasari,adm_area_32_13_18_2001
32.13.18.2002,Sidamulya,adm_area_32_13_18_2002
32.13.18.2003,Tanjung,adm_area_32_13_18_2003
32.13.18.2004,Jati,adm_area_32_13_18_2004
32.13.18.2005,Simpar,adm_area_32_13_18_2005
32.13.18.2006,Parigimulya,adm_area_32_13_18_2006
32.13.18.2007,Sidajaya,adm_area_32_13_18_2007
32.13.18.2008,Padamulya,adm_area_32_13_18_2008
32.13.18.2009,Kosambi,adm_area_32_13_18_2009
32.13.18.2010,Manyingsal,adm_area_32_13_18_2010
32.13.19,Cijambe,adm_area_32_13_19
32.13.19.2001,Gunungtua,adm_area_32_13_19_2001
32.13.19.2002,Cijambe,adm_area_32_13_19_2002
32.13.19.2003,Cirangkong,adm_area_32_13_19_2003
32.13.19.2004,Cimenteng,adm_area_32_13_19_2004
32.13.19.2005,Bantarsari,adm_area_32_13_19_2005
32.13.19.2006,Tanjungwangi,adm_area_32_13_19_2006
32.13.19.2007,Cikadu,adm_area_32_13_19_2007
32.13.19.2008,Sukahurip,adm_area_32_13_19_2008
32.13.20,Cipeundeuy,adm_area_32_13_20
32.13.20.2001,Karyamukti,adm_area_32_13_20_2001
32.13.20.2002,Cimayasari,adm_area_32_13_20_2002
32.13.20.2003,Lengkong,adm_area_32_13_20_2003
32.13.20.2004,Cipeundeuy,adm_area_32_13_20_2004
32.13.20.2005,Wantilan,adm_area_32_13_20_2005
32.13.20.2006,Kosar,adm_area_32_13_20_2006
32.13.20.2007,Sawangan,adm_area_32_13_20_2007
32.13.21,Legonkulon,adm_area_32_13_21
32.13.21.2001,Tegalurung,adm_area_32_13_21_2001
32.13.21.2002,Bobos,adm_area_32_13_21_2002
32.13.21.2003,Legonkulon,adm_area_32_13_21_2003
32.13.21.2004,Mayangan,adm_area_32_13_21_2004
32.13.21.2005,Legonwetan,adm_area_32_13_21_2005
32.13.21.2006,Pangarengan,adm_area_32_13_21_2006
32.13.21.2007,Karangmulya,adm_area_32_13_21_2007
32.13.22,Cikaum,adm_area_32_13_22
32.13.22.2001,Kawunganten,adm_area_32_13_22_2001
32.13.22.2002,Sindangsari,adm_area_32_13_22_2002
32.13.22.2003,Cikaum Barat,adm_area_32_13_22_2003
32.13.22.2004,Cikaum Timur,adm_area_32_13_22_2004
32.13.22.2005,Tanjungsari Barat,adm_area_32_13_22_2005
32.13.22.2006,Mekarsari,adm_area_32_13_22_2006
32.13.22.2007,Tanjungsari Timur,adm_area_32_13_22_2007
32.13.22.2008,Gandasari,adm_area_32_13_22_2008
32.13.22.2009,Pasirmuncang,adm_area_32_13_22_2009
32.13.23,Serangpanjang,adm_area_32_13_23
32.13.23.2001,Cijengkol,adm_area_32_13_23_2001
32.13.23.2002,Talagasari,adm_area_32_13_23_2002
32.13.23.2003,Cintamekar,adm_area_32_13_23_2003
32.13.23.2004,Ponggang,adm_area_32_13_23_2004
32.13.23.2005,Cikujang,adm_area_32_13_23_2005
32.13.23.2006,Cipancar,adm_area_32_13_23_2006
32.13.24,Sukasari,adm_area_32_13_24
32.13.24.2001,Anggasari,adm_area_32_13_24_2001
32.13.24.2002,Batangsari,adm_area_32_13_24_2002
32.13.24.2003,Sukamaju,adm_area_32_13_24_2003
32.13.24.2004,Mandalawangi,adm_area_32_13_24_2004
32.13.24.2005,Curugreja,adm_area_32_13_24_2005
32.13.24.2006,Sukareja,adm_area_32_13_24_2006
32.13.24.2007,Sukasari,adm_area_32_13_24_2007
32.13.25,Tambakdahan,adm_area_32_13_25
32.13.25.2001,Tanjungrasa,adm_area_32_13_25_2001
32.13.25.2002,Wanajaya,adm_area_32_13_25_2002
32.13.25.2003,Gardumukti,adm_area_32_13_25_2003
32.13.25.2004,Mariuk,adm_area_32_13_25_2004
32.13.25.2005,Kertajaya,adm_area_32_13_25_2005
32.13.25.2006,Tambakdahan,adm_area_32_13_25_2006
32.13.25.2007,Rancaudik,adm_area_32_13_25_2007
32.13.25.2008,Bojongkeding,adm_area_32_13_25_2008
32.13.25.2009,Bojonegara,adm_area_32_13_25_2009
32.13.26,Kasomalang,adm_area_32_13_26
32.13.26.2001,Sindangsari,adm_area_32_13_26_2001
32.13.26.2002,Pasanggrahan,adm_area_32_13_26_2002
32.13.26.2003,Bojongloa,adm_area_32_13_26_2003
32.13.26.2004,Sukamelang,adm_area_32_13_26_2004
32.13.26.2005,Tenjolaya,adm_area_32_13_26_2005
32.13.26.2006,Kasomalang Wetan,adm_area_32_13_26_2006
32.13.26.2007,Kasomalang Kulon,adm_area_32_13_26_2007
32.13.26.2008,Cimanglid,adm_area_32_13_26_2008
32.13.27,Dawuan,adm_area_32_13_27
32.13.27.2001,Manyeti,adm_area_32_13_27_2001
32.13.27.2002,Rawalele,adm_area_32_13_27_2002
32.13.27.2003,Sukasari,adm_area_32_13_27_2003
32.13.27.2004,Situsari,adm_area_32_13_27_2004
32.13.27.2005,Dawuan Kaler,adm_area_32_13_27_2005
32.13.27.2006,Dawuan Kidul,adm_area_32_13_27_2006
32.13.27.2007,Cisampih,adm_area_32_13_27_2007
32.13.27.2008,Margasari,adm_area_32_13_27_2008
32.13.27.2009,Batusari,adm_area_32_13_27_2009
32.13.27.2010,Jambelaer,adm_area_32_13_27_2010
32.13.28,Pagaden Barat,adm_area_32_13_28
32.13.28.2001,Mekarwangi,adm_area_32_13_28_2001
32.13.28.2002,Bendungan,adm_area_32_13_28_2002
32.13.28.2003,Munjul,adm_area_32_13_28_2003
32.13.28.2004,Margahayu,adm_area_32_13_28_2004
32.13.28.2005,Pangsor,adm_area_32_13_28_2005
32.13.28.2006,Sumurgintung,adm_area_32_13_28_2006
32.13.28.2007,Balimbing,adm_area_32_13_28_2007
32.13.28.2008,Cidahu,adm_area_32_13_28_2008
32.13.28.2009,Cidadap,adm_area_32_13_28_2009
32.13.29,Ciater,adm_area_32_13_29
32.13.29.2001,Cisaat,adm_area_32_13_29_2001
32.13.29.2002,Ciater,adm_area_32_13_29_2002
32.13.29.2003,Nagrak,adm_area_32_13_29_2003
32.13.29.2004,Cibeusi,adm_area_32_13_29_2004
32.13.29.2005,Cibitung,adm_area_32_13_29_2005
32.13.29.2006,Palasari,adm_area_32_13_29_2006
32.13.29.2007,Sanca,adm_area_32_13_29_2007
32.13.30,Pusakajaya,adm_area_32_13_30
32.13.30.2001,Kebondanas,adm_area_32_13_30_2001
32.13.30.2002,Pusakajaya,adm_area_32_13_30_2002
32.13.30.2003,Karanganyar,adm_area_32_13_30_2003
32.13.30.2004,Bojongtengah,adm_area_32_13_30_2004
32.13.30.2005,Bojongjaya,adm_area_32_13_30_2005
32.13.30.2006,Cigugur,adm_area_32_13_30_2006
32.13.30.2007,Cigugur Kaler,adm_area_32_13_30_2007
32.13.30.2008,Rangdu,adm_area_32_13_30_2008
32.14,KAB. PURWAKARTA,adm_area_32_14
32.14.01,Purwakarta,adm_area_32_14_01
32.14.01.1001,Nagri Kidul,adm_area_32_14_01_1001
32.14.01.1002,Nagri Kaler,adm_area_32_14_01_1002
32.14.01.1003,Nagri Tengah,adm_area_32_14_01_1003
32.14.01.1004,Sindangkasih,adm_area_32_14_01_1004
32.14.01.1005,Cipaisan,adm_area_32_14_01_1005
32.14.01.1006,Purwamekar,adm_area_32_14_01_1006
32.14.01.1007,Ciseureuh,adm_area_32_14_01_1007
32.14.01.1008,Tegalmuncul,adm_area_32_14_01_1008
32.14.01.1009,Munjuljaya,adm_area_32_14_01_1009
32.14.01.2010,Citalang,adm_area_32_14_01_2010
32.14.02,Campaka,adm_area_32_14_02
32.14.02.2001,Campaka,adm_area_32_14_02_2001
32.14.02.2002,Campakasari,adm_area_32_14_02_2002
32.14.02.2003,Benteng,adm_area_32_14_02_2003
32.14.02.2004,Cirende,adm_area_32_14_02_2004
32.14.02.2005,Cikumpay,adm_area_32_14_02_2005
32.14.02.2006,Cijaya,adm_area_32_14_02_2006
32.14.02.2007,Kertamukti,adm_area_32_14_02_2007
32.14.02.2008,Cimahi,adm_area_32_14_02_2008
32.14.02.2009,Cijunti,adm_area_32_14_02_2009
32.14.02.2010,Cisaat,adm_area_32_14_02_2010
32.14.03,Jatiluhur,adm_area_32_14_03
32.14.03.2001,Cikaobandung,adm_area_32_14_03_2001
32.14.03.2002,Jatimekar,adm_area_32_14_03_2002
32.14.03.2003,Jatiluhur,adm_area_32_14_03_2003
32.14.03.2004,Cilegong,adm_area_32_14_03_2004
32.14.03.2005,Kembangkuning,adm_area_32_14_03_2005
32.14.03.2006,Cibinong,adm_area_32_14_03_2006
32.14.03.2007,Bunder,adm_area_32_14_03_2007
32.14.03.2008,Mekargalih,adm_area_32_14_03_2008
32.14.03.2009,Cisalada,adm_area_32_14_03_2009
32.14.03.2010,Parakanlima,adm_area_32_14_03_2010
32.14.04,Plered,adm_area_32_14_04
32.14.04.2001,Plered,adm_area_32_14_04_2001
32.14.04.2002,Palinggihan,adm_area_32_14_04_2002
32.14.04.2003,Cibogohilir,adm_area_32_14_04_2003
32.14.04.2004,Linggasari,adm_area_32_14_04_2004
32.14.04.2005,Gandasoli,adm_area_32_14_04_2005
32.14.04.2006,Citeko,adm_area_32_14_04_2006
32.14.04.2007,Liunggunung,adm_area_32_14_04_2007
32.14.04.2008,Rawasari,adm_area_32_14_04_2008
32.14.04.2009,Anjun,adm_area_32_14_04_2009
32.14.04.2010,Sindangsari,adm_area_32_14_04_2010
32.14.04.2011,Babakansari,adm_area_32_14_04_2011
32.14.04.2012,Gandamekar,adm_area_32_14_04_2012
32.14.04.2013,Citekokaler,adm_area_32_14_04_2013
32.14.04.2014,Pamoyanan,adm_area_32_14_04_2014
32.14.04.2015,Sempur,adm_area_32_14_04_2015
32.14.04.2016,Cibogo Girang,adm_area_32_14_04_2016
32.14.05,Sukatani,adm_area_32_14_05
32.14.05.2001,Sukatani,adm_area_32_14_05_2001
32.14.05.2002,Malangnengah,adm_area_32_14_05_2002
32.14.05.2003,Cilalawi,adm_area_32_14_05_2003
32.14.05.2004,Sukamaju,adm_area_32_14_05_2004
32.14.05.2005,Cipicung,adm_area_32_14_05_2005
32.14.05.2006,Cianting Utara,adm_area_32_14_05_2006
32.14.05.2007,Cianting,adm_area_32_14_05_2007
32.14.05.2008,Pasirmunjul,adm_area_32_14_05_2008
32.14.05.2009,Tajursindang,adm_area_32_14_05_2009
32.14.05.2010,Cibodas,adm_area_32_14_05_2010
32.14.05.2011,Cijantung,adm_area_32_14_05_2011
32.14.05.2012,Sukajaya,adm_area_32_14_05_2012
32.14.05.2013,Panyindangan,adm_area_32_14_05_2013
32.14.05.2014,Sindanglaya,adm_area_32_14_05_2014
32.14.06,Darangdan,adm_area_32_14_06
32.14.06.2001,Darangdan,adm_area_32_14_06_2001
32.14.06.2002,Depok,adm_area_32_14_06_2002
32.14.06.2003,Cilingga,adm_area_32_14_06_2003
32.14.06.2004,Nangewer,adm_area_32_14_06_2004
32.14.06.2005,Mekarsari,adm_area_32_14_06_2005
32.14.06.2006,Linggarsari,adm_area_32_14_06_2006
32.14.06.2007,Sawit,adm_area_32_14_06_2007
32.14.06.2008,Linggamukti,adm_area_32_14_06_2008
32.14.06.2009,Gununghejo,adm_area_32_14_06_2009
32.14.06.2010,Pasirangin,adm_area_32_14_06_2010
32.14.06.2011,Legoksari,adm_area_32_14_06_2011
32.14.06.2012,Sirnamanah,adm_area_32_14_06_2012
32.14.06.2013,Sadarkarya,adm_area_32_14_06_2013
32.14.06.2014,Neglasari,adm_area_32_14_06_2014
32.14.06.2015,Nagrak,adm_area_32_14_06_2015
32.14.07,Maniis,adm_area_32_14_07
32.14.07.2001,Gunungkarung,adm_area_32_14_07_2001
32.14.07.2002,Citamiang,adm_area_32_14_07_2002
32.14.07.2003,Sinargalih,adm_area_32_14_07_2003
32.14.07.2004,Tegaldatar,adm_area_32_14_07_2004
32.14.07.2005,Cijati,adm_area_32_14_07_2005
32.14.07.2006,Ciramahilir,adm_area_32_14_07_2006
32.14.07.2007,Sukamukti,adm_area_32_14_07_2007
32.14.07.2008,Pasirjambu,adm_area_32_14_07_2008
32.14.08,Tegalwaru,adm_area_32_14_08
32.14.08.2001,Batutumpang,adm_area_32_14_08_2001
32.14.08.2002,Citalang,adm_area_32_14_08_2002
32.14.08.2003,Tegalwaru,adm_area_32_14_08_2003
32.14.08.2004,Tegalsari,adm_area_32_14_08_2004
32.14.08.2005,Warungjeruk,adm_area_32_14_08_2005
32.14.08.2006,Galumpit,adm_area_32_14_08_2006
32.14.08.2007,Sukahaji,adm_area_32_14_08_2007
32.14.08.2008,Karoya,adm_area_32_14_08_2008
32.14.08.2009,Cadassari,adm_area_32_14_08_2009
32.14.08.2010,Cadasmekar,adm_area_32_14_08_2010
32.14.08.2011,Cisarua,adm_area_32_14_08_2011
32.14.08.2012,Sukamulya,adm_area_32_14_08_2012
32.14.08.2013,Pasanggrahan,adm_area_32_14_08_2013
32.14.09,Wanayasa,adm_area_32_14_09
32.14.09.2001,Wanayasa,adm_area_32_14_09_2001
32.14.09.2002,Sukadami,adm_area_32_14_09_2002
32.14.09.2003,Wanasari,adm_area_32_14_09_2003
32.14.09.2004,Simpang,adm_area_32_14_09_2004
32.14.09.2005,Nagrog,adm_area_32_14_09_2005
32.14.09.2006,Cibuntu,adm_area_32_14_09_2006
32.14.09.2007,Babakan,adm_area_32_14_09_2007
32.14.09.2008,Nangerang,adm_area_32_14_09_2008
32.14.09.2009,Ciawi,adm_area_32_14_09_2009
32.14.09.2010,Sumurugul,adm_area_32_14_09_2010
32.14.09.2011,Raharja,adm_area_32_14_09_2011
32.14.09.2012,Sakambang,adm_area_32_14_09_2012
32.14.09.2013,Taringgul Tonggoh,adm_area_32_14_09_2013
32.14.09.2014,Legokhuni,adm_area_32_14_09_2014
32.14.09.2015,Taringgul Tengah,adm_area_32_14_09_2015
32.14.10,Pasawahan,adm_area_32_14_10
32.14.10.2001,Pasawahananyar,adm_area_32_14_10_2001
32.14.10.2002,Pasawahan,adm_area_32_14_10_2002
32.14.10.2003,Sawahkulon,adm_area_32_14_10_2003
32.14.10.2004,Ciherang,adm_area_32_14_10_2004
32.14.10.2005,Cidahu,adm_area_32_14_10_2005
32.14.10.2006,Pasawahankidul,adm_area_32_14_10_2006
32.14.10.2007,Kertajaya,adm_area_32_14_10_2007
32.14.10.2008,Lebakanyar,adm_area_32_14_10_2008
32.14.10.2009,Selaawi,adm_area_32_14_10_2009
32.14.10.2010,Margasari,adm_area_32_14_10_2010
32.14.10.2011,Warungkadu,adm_area_32_14_10_2011
32.14.10.2012,Cihuni,adm_area_32_14_10_2012
32.14.11,Bojong,adm_area_32_14_11
32.14.11.2001,Bojong Barat,adm_area_32_14_11_2001
32.14.11.2002,Bojong Timur,adm_area_32_14_11_2002
32.14.11.2003,Cikeris,adm_area_32_14_11_2003
32.14.11.2004,Cihanjawar,adm_area_32_14_11_2004
32.14.11.2005,Cipeundeuy,adm_area_32_14_11_2005
32.14.11.2006,Cileunca,adm_area_32_14_11_2006
32.14.11.2007,Cibingbin,adm_area_32_14_11_2007
32.14.11.2008,Kertasari,adm_area_32_14_11_2008
32.14.11.2009,Pangkalan,adm_area_32_14_11_2009
32.14.11.2010,Pawenang,adm_area_32_14_11_2010
32.14.11.2011,Sukamanah,adm_area_32_14_11_2011
32.14.11.2012,Sindangpanon,adm_area_32_14_11_2012
32.14.11.2013,Sindangsari,adm_area_32_14_11_2013
32.14.11.2014,Pasanggrahan,adm_area_32_14_11_2014
32.14.12,Babakancikao,adm_area_32_14_12
32.14.12.2001,Cilangkap,adm_area_32_14_12_2001
32.14.12.2002,Cicadas,adm_area_32_14_12_2002
32.14.12.2003,Hegarmanah,adm_area_32_14_12_2003
32.14.12.2004,Babakancikao,adm_area_32_14_12_2004
32.14.12.2005,Kadumekar,adm_area_32_14_12_2005
32.14.12.2006,Marancang,adm_area_32_14_12_2006
32.14.12.2007,Ciwareng,adm_area_32_14_12_2007
32.14.12.2008,Mulyamekar,adm_area_32_14_12_2008
32.14.12.2009,Cigelam,adm_area_32_14_12_2009
32.14.13,Bungursari,adm_area_32_14_13
32.14.13.2001,Ciwangi,adm_area_32_14_13_2001
32.14.13.2002,Cibening,adm_area_32_14_13_2002
32.14.13.2003,Bungursari,adm_area_32_14_13_2003
32.14.13.2004,Dangdeur,adm_area_32_14_13_2004
