code,name,id
72.08.05.2028,Sipontan,adm_area_72_08_05_2028
72.08.05.2029,Ta'aniuge,adm_area_72_08_05_2029
72.08.05.2030,Ogotumubu Barat,adm_area_72_08_05_2030
72.08.06,Sausu,adm_area_72_08_06
72.08.06.2009,Sausu Peore,adm_area_72_08_06_2009
72.08.06.2010,Maleali,adm_area_72_08_06_2010
72.08.06.2011,Sausu Trans,adm_area_72_08_06_2011
72.08.06.2012,Sausu Torono,adm_area_72_08_06_2012
72.08.06.2013,Sausu Pakareme,adm_area_72_08_06_2013
72.08.06.2015,Sausu Gandasari,adm_area_72_08_06_2015
72.08.06.2016,Sausu Salubanga,adm_area_72_08_06_2016
72.08.06.2017,Taliabo,adm_area_72_08_06_2017
72.08.06.2018,Sausu Tambu,adm_area_72_08_06_2018
72.08.06.2019,Sausu Auma,adm_area_72_08_06_2019
72.08.07,Bolano Lambunu,adm_area_72_08_07
72.08.07.2001,Lambunu,adm_area_72_08_07_2001
72.08.07.2004,Wanagading,adm_area_72_08_07_2004
72.08.07.2005,Kotanagaya,adm_area_72_08_07_2005
72.08.07.2006,Margapura,adm_area_72_08_07_2006
72.08.07.2007,Petunasugi,adm_area_72_08_07_2007
72.08.07.2016,Siendeng,adm_area_72_08_07_2016
72.08.07.2017,Lambunu Utara,adm_area_72_08_07_2017
72.08.07.2021,Gunungsari,adm_area_72_08_07_2021
72.08.07.2031,Tirtanagaya,adm_area_72_08_07_2031
72.08.07.2033,Anutapura,adm_area_72_08_07_2033
72.08.07.2035,Lambunu Timur,adm_area_72_08_07_2035
72.08.07.2036,Bukit Makmur,adm_area_72_08_07_2036
72.08.07.2037,Ogorandu,adm_area_72_08_07_2037
72.08.07.2038,Ganongol Sari,adm_area_72_08_07_2038
72.08.08,Kasimbar,adm_area_72_08_08
72.08.08.2001,Kasimbar,adm_area_72_08_08_2001
72.08.08.2002,Posona,adm_area_72_08_08_2002
72.08.08.2003,Laemanta,adm_area_72_08_08_2003
72.08.08.2004,Donggulu,adm_area_72_08_08_2004
72.08.08.2005,Kasimbar Selatan,adm_area_72_08_08_2005
72.08.08.2006,Kasimbar Barat,adm_area_72_08_08_2006
72.08.08.2007,Silampayang,adm_area_72_08_08_2007
72.08.08.2008,Tovalo,adm_area_72_08_08_2008
72.08.08.2009,Donggulu Selatan,adm_area_72_08_08_2009
72.08.08.2010,Labuan Donggulu,adm_area_72_08_08_2010
72.08.08.2011,Kasimbar Palapi,adm_area_72_08_08_2011
72.08.08.2012,Peningka,adm_area_72_08_08_2012
72.08.08.2013,Laemanta Utara,adm_area_72_08_08_2013
72.08.08.2014,Agodopi Kasimbar,adm_area_72_08_08_2014
72.08.08.2015,Sendana,adm_area_72_08_08_2015
72.08.08.2016,Kasimbar Utara,adm_area_72_08_08_2016
72.08.08.2017,Posona Atas,adm_area_72_08_08_2017
72.08.08.2018,Sumber Tani,adm_area_72_08_08_2018
72.08.09,Torue,adm_area_72_08_09
72.08.09.2001,Tanalanto,adm_area_72_08_09_2001
72.08.09.2002,Torue,adm_area_72_08_09_2002
72.08.09.2003,Astina,adm_area_72_08_09_2003
72.08.09.2004,Purwosari,adm_area_72_08_09_2004
72.08.09.2005,Tolai,adm_area_72_08_09_2005
72.08.09.2006,Tolai Barat,adm_area_72_08_09_2006
72.08.09.2007,Tolai Timur,adm_area_72_08_09_2007
72.08.10,Tinombo Selatan,adm_area_72_08_10
72.08.10.2001,Tada,adm_area_72_08_10_2001
72.08.10.2002,Sinei,adm_area_72_08_10_2002
72.08.10.2003,Maninili,adm_area_72_08_10_2003
72.08.10.2004,Sigenti,adm_area_72_08_10_2004
72.08.10.2005,Malanggo,adm_area_72_08_10_2005
72.08.10.2006,Silutung,adm_area_72_08_10_2006
72.08.10.2007,Tada Selatan,adm_area_72_08_10_2007
72.08.10.2008,Sigega Bersehati,adm_area_72_08_10_2008
72.08.10.2009,Siaga,adm_area_72_08_10_2009
72.08.10.2010,Khatulistiwa,adm_area_72_08_10_2010
72.08.10.2011,Poly,adm_area_72_08_10_2011
72.08.10.2012,Sigenti Selatan,adm_area_72_08_10_2012
72.08.10.2013,Tada Timur,adm_area_72_08_10_2013
72.08.10.2014,Sigenti Barat,adm_area_72_08_10_2014
72.08.10.2015,Malanggo Pesisir,adm_area_72_08_10_2015
72.08.10.2016,Maninili Barat,adm_area_72_08_10_2016
72.08.10.2017,Maninili Utara,adm_area_72_08_10_2017
72.08.10.2018,Siney Tengah,adm_area_72_08_10_2018
72.08.10.2019,Tada Utara,adm_area_72_08_10_2019
72.08.10.2020,Oncone Raya,adm_area_72_08_10_2020
72.08.11,Parigi Selatan,adm_area_72_08_11
72.08.11.2001,Lemusa,adm_area_72_08_11_2001
72.08.11.2002,Olobaru,adm_area_72_08_11_2002
72.08.11.2003,Boyantongo,adm_area_72_08_11_2003
72.08.11.2004,Dolago,adm_area_72_08_11_2004
72.08.11.2005,Masari,adm_area_72_08_11_2005
72.08.11.2006,Sumbersari,adm_area_72_08_11_2006
72.08.11.2007,Nambaru,adm_area_72_08_11_2007
72.08.11.2008,Tindaki,adm_area_72_08_11_2008
72.08.11.2009,Gangga,adm_area_72_08_11_2009
72.08.11.2010,Dolago Padang,adm_area_72_08_11_2010
72.08.12,Mepanga,adm_area_72_08_12
72.08.12.2001,Kayu Agung,adm_area_72_08_12_2001
72.08.12.2002,Sumber Agung,adm_area_72_08_12_2002
72.08.12.2003,Kotaraya,adm_area_72_08_12_2003
72.08.12.2004,Mepanga,adm_area_72_08_12_2004
72.08.12.2005,Ogotion,adm_area_72_08_12_2005
72.08.12.2006,Mensung,adm_area_72_08_12_2006
72.08.12.2007,Bugis,adm_area_72_08_12_2007
72.08.12.2008,Moubang,adm_area_72_08_12_2008
72.08.12.2009,Ogobayas,adm_area_72_08_12_2009
72.08.12.2010,Kota Raya Timur,adm_area_72_08_12_2010
72.08.12.2011,Malalan,adm_area_72_08_12_2011
72.08.12.2012,Kota Raya Selatan,adm_area_72_08_12_2012
72.08.12.2013,Maranti,adm_area_72_08_12_2013
72.08.12.2014,Ogomolos,adm_area_72_08_12_2014
72.08.12.2015,Kotaraya Barat,adm_area_72_08_12_2015
72.08.12.2016,Bugis Utara,adm_area_72_08_12_2016
72.08.12.2017,Gurinda,adm_area_72_08_12_2017
72.08.12.2018,Kotaraya Tenggara,adm_area_72_08_12_2018
72.08.13,Toribulu,adm_area_72_08_13
72.08.13.2001,Tomoli,adm_area_72_08_13_2001
72.08.13.2002,Toribulu,adm_area_72_08_13_2002
72.08.13.2003,Sienjo,adm_area_72_08_13_2003
72.08.13.2004,Pinotu,adm_area_72_08_13_2004
72.08.13.2005,Singura,adm_area_72_08_13_2005
72.08.13.2006,Tomoli Selatan,adm_area_72_08_13_2006
72.08.13.2007,Sibalago,adm_area_72_08_13_2007
72.08.13.2008,Toribulu Selatan,adm_area_72_08_13_2008
72.08.13.2009,Tomoli Utara,adm_area_72_08_13_2009
72.08.14,Taopa,adm_area_72_08_14
72.08.14.2001,Karya Agung,adm_area_72_08_14_2001
72.08.14.2002,Nunurantai,adm_area_72_08_14_2002
72.08.14.2003,Palapi,adm_area_72_08_14_2003
72.08.14.2004,Taopa,adm_area_72_08_14_2004
72.08.14.2005,Tuladenggi Sibatang,adm_area_72_08_14_2005
72.08.14.2006,Tompo,adm_area_72_08_14_2006
72.08.14.2007,Taopa Utara,adm_area_72_08_14_2007
72.08.14.2008,Bilalea,adm_area_72_08_14_2008
72.08.14.2009,Taopa Barat,adm_area_72_08_14_2009
72.08.14.2010,Paria,adm_area_72_08_14_2010
72.08.14.2011,Karya Abadi,adm_area_72_08_14_2011
72.08.15,Balinggi,adm_area_72_08_15
72.08.15.2001,Malakosa,adm_area_72_08_15_2001
72.08.15.2002,Balinggi Jati,adm_area_72_08_15_2002
72.08.15.2003,Balinggi,adm_area_72_08_15_2003
72.08.15.2004,Suli,adm_area_72_08_15_2004
72.08.15.2005,Suli Indah,adm_area_72_08_15_2005
72.08.15.2006,Beraban,adm_area_72_08_15_2006
72.08.15.2007,Lebagu,adm_area_72_08_15_2007
72.08.15.2008,Tumpapa Indah,adm_area_72_08_15_2008
72.08.15.2009,Catur Karya,adm_area_72_08_15_2009
72.08.16,Parigi Barat,adm_area_72_08_16
72.08.16.2001,Parigimpu'u,adm_area_72_08_16_2001
72.08.16.2002,Baliara,adm_area_72_08_16_2002
72.08.16.2003,Kayuboko,adm_area_72_08_16_2003
72.08.16.2004,Jono Kalora,adm_area_72_08_16_2004
72.08.16.2005,Air Panas,adm_area_72_08_16_2005
72.08.16.2006,Lobu Mandiri,adm_area_72_08_16_2006
72.08.17,Siniu,adm_area_72_08_17
72.08.17.2001,Marantale,adm_area_72_08_17_2001
72.08.17.2002,Tandaigi,adm_area_72_08_17_2002
72.08.17.2003,Silanga,adm_area_72_08_17_2003
72.08.17.2004,Siniu,adm_area_72_08_17_2004
72.08.17.2005,Towera,adm_area_72_08_17_2005
72.08.17.2006,Toraranga,adm_area_72_08_17_2006
72.08.17.2007,Uevolo,adm_area_72_08_17_2007
72.08.17.2008,Siniu Sayogindano,adm_area_72_08_17_2008
72.08.17.2009,Silanga Barat,adm_area_72_08_17_2009
72.08.18,Palasa,adm_area_72_08_18
72.08.18.2001,Bobalo,adm_area_72_08_18_2001
72.08.18.2002,Dongkalan,adm_area_72_08_18_2002
72.08.18.2003,Eeya,adm_area_72_08_18_2003
72.08.18.2004,Ulatan,adm_area_72_08_18_2004
72.08.18.2005,Palasa Tangki,adm_area_72_08_18_2005
72.08.18.2006,Palasa Tengah,adm_area_72_08_18_2006
72.08.18.2007,Palasa Lambori,adm_area_72_08_18_2007
72.08.18.2008,Pebounang,adm_area_72_08_18_2008
72.08.18.2009,Bambasiang,adm_area_72_08_18_2009
72.08.18.2010,Beau,adm_area_72_08_18_2010
72.08.18.2011,Ogoansam,adm_area_72_08_18_2011
72.08.19,Parigi Utara,adm_area_72_08_19
72.08.19.2001,Avolua,adm_area_72_08_19_2001
72.08.19.2002,Toboli,adm_area_72_08_19_2002
72.08.19.2003,Toboli Barat,adm_area_72_08_19_2003
72.08.19.2004,Pangi,adm_area_72_08_19_2004
72.08.19.2005,Sakinah Jaya,adm_area_72_08_19_2005
72.08.20,Parigi Tengah,adm_area_72_08_20
72.08.20.2001,Pelawa Baru,adm_area_72_08_20_2001
72.08.20.2002,Pelawa,adm_area_72_08_20_2002
72.08.20.2003,Binangga,adm_area_72_08_20_2003
72.08.20.2004,Jononunu,adm_area_72_08_20_2004
72.08.20.2005,Matolele,adm_area_72_08_20_2005
72.08.20.2006,Petapa,adm_area_72_08_20_2006
72.08.21,Bolano,adm_area_72_08_21
72.08.21.2001,Bolano,adm_area_72_08_21_2001
72.08.21.2002,Bolano Tengah,adm_area_72_08_21_2002
72.08.21.2003,Bolano Barat,adm_area_72_08_21_2003
72.08.21.2004,Bolano Utara,adm_area_72_08_21_2004
72.08.21.2005,Bajo,adm_area_72_08_21_2005
72.08.21.2006,Sritabaang,adm_area_72_08_21_2006
72.08.21.2007,Beringin Jaya,adm_area_72_08_21_2007
72.08.21.2008,Wanamukti,adm_area_72_08_21_2008
72.08.21.2009,Wanamukti Utara,adm_area_72_08_21_2009
72.08.21.2010,Lembah Bomban,adm_area_72_08_21_2010
72.08.21.2011,Sidomukti,adm_area_72_08_21_2011
72.08.21.2012,Wanamukti Barat,adm_area_72_08_21_2012
72.08.21.2013,Sama Bahari,adm_area_72_08_21_2013
72.08.22,Ongka Malino,adm_area_72_08_22
72.08.22.2001,Ongka,adm_area_72_08_22_2001
72.08.22.2002,Malino,adm_area_72_08_22_2002
72.08.22.2003,Santigi,adm_area_72_08_22_2003
72.08.22.2004,Persatuan Sejati,adm_area_72_08_22_2004
72.08.22.2005,Tabolobolo,adm_area_72_08_22_2005
72.08.22.2006,Tinombala,adm_area_72_08_22_2006
72.08.22.2007,Karya Mandiri,adm_area_72_08_22_2007
72.08.22.2008,Kayu Jati,adm_area_72_08_22_2008
72.08.22.2009,Lambanau,adm_area_72_08_22_2009
72.08.22.2010,Bosagon Jaya,adm_area_72_08_22_2010
72.08.22.2011,Persatuan Utara,adm_area_72_08_22_2011
72.08.22.2012,Tinombala Jaya,adm_area_72_08_22_2012
72.08.22.2013,Ongka Trimuspasari,adm_area_72_08_22_2013
72.08.22.2014,Tinombala Sejati,adm_area_72_08_22_2014
72.08.22.2015,Tinombala Barat,adm_area_72_08_22_2015
72.08.22.2016,Padaelo,adm_area_72_08_22_2016
72.08.22.2017,Ongka Persatuan,adm_area_72_08_22_2017
72.08.23,Sidoan,adm_area_72_08_23
72.08.23.2001,Lado,adm_area_72_08_23_2001
72.08.23.2002,Sipayo,adm_area_72_08_23_2002
72.08.23.2003,Bondoyong,adm_area_72_08_23_2003
72.08.23.2004,Sidoan Selatan,adm_area_72_08_23_2004
72.08.23.2005,Sidoan Timur,adm_area_72_08_23_2005
72.08.23.2006,Sidoan,adm_area_72_08_23_2006
72.08.23.2007,Sidoan Barat,adm_area_72_08_23_2007
72.08.23.2008,Ogobagis,adm_area_72_08_23_2008
72.08.23.2009,Muara Jaya,adm_area_72_08_23_2009
72.08.23.2010,Bainaa Selatan,adm_area_72_08_23_2010
72.08.23.2011,Sintuwu Raya,adm_area_72_08_23_2011
72.09,KAB. TOJO UNA UNA,adm_area_72_09
72.09.01,Una Una,adm_area_72_09_01
72.09.01.2005,Taningkola,adm_area_72_09_01_2005
72.09.01.2006,Bambu,adm_area_72_09_01_2006
72.09.01.2007,Wakai,adm_area_72_09_01_2007
72.09.01.2008,Una-Una,adm_area_72_09_01_2008
72.09.01.2009,Tanjung Pude,adm_area_72_09_01_2009
72.09.01.2010,Lembanya,adm_area_72_09_01_2010
72.09.01.2014,Cendana,adm_area_72_09_01_2014
72.09.01.2015,Binanguna,adm_area_72_09_01_2015
72.09.01.2017,Kavetan,adm_area_72_09_01_2017
72.09.01.2018,Tanimpo,adm_area_72_09_01_2018
72.09.01.2019,Luangon,adm_area_72_09_01_2019
72.09.02,Togean,adm_area_72_09_02
72.09.02.2001,Bungayo,adm_area_72_09_02_2001
72.09.02.2002,Benteng,adm_area_72_09_02_2002
72.09.02.2003,Bangkagi,adm_area_72_09_02_2003
72.09.02.2004,Tongkabo,adm_area_72_09_02_2004
72.09.02.2005,Pulau Enam,adm_area_72_09_02_2005
72.09.02.2006,Katupat,adm_area_72_09_02_2006
72.09.02.2007,Awo,adm_area_72_09_02_2007
72.09.02.2008,Kololio,adm_area_72_09_02_2008
72.09.02.2009,Urulepe,adm_area_72_09_02_2009
72.09.02.2010,Lembanato,adm_area_72_09_02_2010
72.09.02.2011,Lebiti,adm_area_72_09_02_2011
72.09.02.2012,Tobil,adm_area_72_09_02_2012
72.09.02.2013,Baulu,adm_area_72_09_02_2013
72.09.02.2014,Motobiai,adm_area_72_09_02_2014
72.09.02.2015,Sampobae,adm_area_72_09_02_2015
72.09.02.2016,Titiri'i,adm_area_72_09_02_2016
72.09.03,Walea Kepulauan,adm_area_72_09_03
72.09.03.2006,Tiga Pulau,adm_area_72_09_03_2006
72.09.03.2007,Popolii,adm_area_72_09_03_2007
72.09.03.2008,Dolong B,adm_area_72_09_03_2008
72.09.03.2009,Tutung,adm_area_72_09_03_2009
72.09.03.2010,Dolong A,adm_area_72_09_03_2010
72.09.03.2016,Luok,adm_area_72_09_03_2016
72.09.03.2018,Kolami,adm_area_72_09_03_2018
72.09.03.2020,Olilan,adm_area_72_09_03_2020
72.09.03.2023,Loe,adm_area_72_09_03_2023
72.09.04,Ampana Tete,adm_area_72_09_04
72.09.04.2001,Pusungi,adm_area_72_09_04_2001
72.09.04.2002,Tete B,adm_area_72_09_04_2002
72.09.04.2003,Tete A,adm_area_72_09_04_2003
72.09.04.2004,Uebone,adm_area_72_09_04_2004
72.09.04.2005,Mantangisi,adm_area_72_09_04_2005
72.09.04.2006,Bantuga,adm_area_72_09_04_2006
72.09.04.2007,Borone,adm_area_72_09_04_2007
72.09.04.2008,Balanggala,adm_area_72_09_04_2008
72.09.04.2009,Sabo,adm_area_72_09_04_2009
72.09.04.2010,Longge,adm_area_72_09_04_2010
72.09.04.2011,Tampabatu,adm_area_72_09_04_2011
72.09.04.2012,Urundaka,adm_area_72_09_04_2012
72.09.04.2013,Balingara,adm_area_72_09_04_2013
72.09.04.2014,Bulan Jaya,adm_area_72_09_04_2014
72.09.04.2015,Giri Mulyo,adm_area_72_09_04_2015
72.09.04.2017,Wanasari,adm_area_72_09_04_2017
72.09.04.2019,Kajulangko,adm_area_72_09_04_2019
72.09.04.2020,Uemakuni,adm_area_72_09_04_2020
72.09.04.2021,Mpoa,adm_area_72_09_04_2021
72.09.04.2022,Sukamaju,adm_area_72_09_04_2022
72.09.05,Ampana Kota,adm_area_72_09_05
72.09.05.2001,Sansarino,adm_area_72_09_05_2001
72.09.05.1002,Malotong,adm_area_72_09_05_1002
72.09.05.1003,Bailo,adm_area_72_09_05_1003
72.09.05.1004,Ampana,adm_area_72_09_05_1004
72.09.05.2011,Padang Tumbuo,adm_area_72_09_05_2011
72.09.05.1012,Bone Rato,adm_area_72_09_05_1012
72.09.05.1013,Bailo Baru,adm_area_72_09_05_1013
72.09.05.1014,Labiabae,adm_area_72_09_05_1014
72.09.05.2018,Saluaba,adm_area_72_09_05_2018
72.09.05.2019,Buntongi,adm_area_72_09_05_2019
72.09.06,Ulubongka,adm_area_72_09_06
72.09.06.2001,Tampanombo,adm_area_72_09_06_2001
72.09.06.2002,Bonebae II,adm_area_72_09_06_2002
72.09.06.2003,Tobamau,adm_area_72_09_06_2003
72.09.06.2004,Rompi,adm_area_72_09_06_2004
72.09.06.2005,Uematopa,adm_area_72_09_06_2005
72.09.06.2006,Uekambuno,adm_area_72_09_06_2006
72.09.06.2007,Paranonge,adm_area_72_09_06_2007
72.09.06.2008,Bonebae I,adm_area_72_09_06_2008
72.09.06.2009,Watusongu,adm_area_72_09_06_2009
72.09.06.2010,Mire,adm_area_72_09_06_2010
72.09.06.2011,Marowo,adm_area_72_09_06_2011
72.09.06.2012,Borneang,adm_area_72_09_06_2012
72.09.06.2013,Bongka Makmur,adm_area_72_09_06_2013
72.09.06.2015,Cempa,adm_area_72_09_06_2015
72.09.06.2016,Bonevoto,adm_area_72_09_06_2016
72.09.06.2017,Bongkakoy,adm_area_72_09_06_2017
72.09.06.2018,Takibangke,adm_area_72_09_06_2018
72.09.06.2019,Kasiala,adm_area_72_09_06_2019
72.09.07,Tojo Barat,adm_area_72_09_07
72.09.07.2001,Malei Tojo,adm_area_72_09_07_2001
72.09.07.2002,Matako,adm_area_72_09_07_2002
72.09.07.2003,Bambalo,adm_area_72_09_07_2003
72.09.07.2004,Galuga,adm_area_72_09_07_2004
72.09.07.2005,Toliba,adm_area_72_09_07_2005
72.09.07.2006,Ujung Tibu,adm_area_72_09_07_2006
72.09.07.2007,Nggawia,adm_area_72_09_07_2007
72.09.07.2008,Tombiano,adm_area_72_09_07_2008
72.09.07.2009,Tatari,adm_area_72_09_07_2009
72.09.07.2010,Kabalo,adm_area_72_09_07_2010
72.09.07.2011,Tanamawau,adm_area_72_09_07_2011
72.09.07.2012,Malewa,adm_area_72_09_07_2012
72.09.07.2013,Mawomba,adm_area_72_09_07_2013
72.09.08,Tojo,adm_area_72_09_08
72.09.08.2001,Lemoro,adm_area_72_09_08_2001
72.09.08.2002,Korondoda,adm_area_72_09_08_2002
72.09.08.2003,Tayawa,adm_area_72_09_08_2003
72.09.08.2004,Uekuli,adm_area_72_09_08_2004
72.09.08.2005,Betaua,adm_area_72_09_08_2005
72.09.08.2006,Uedele,adm_area_72_09_08_2006
72.09.08.2007,Sandada,adm_area_72_09_08_2007
72.09.08.2008,Tojo,adm_area_72_09_08_2008
72.09.08.2009,Pancuma,adm_area_72_09_08_2009
72.09.08.2010,Tongku,adm_area_72_09_08_2010
72.09.08.2011,Podi,adm_area_72_09_08_2011
72.09.08.2012,Dataran Bugi,adm_area_72_09_08_2012
72.09.08.2015,Banano,adm_area_72_09_08_2015
72.09.08.2016,Bahari,adm_area_72_09_08_2016
72.09.08.2017,Buyuntaripa,adm_area_72_09_08_2017
72.09.08.2018,Kalemba,adm_area_72_09_08_2018
72.09.09,Walea Besar,adm_area_72_09_09
72.09.09.2001,Biga,adm_area_72_09_09_2001
72.09.09.2002,Salinggoha,adm_area_72_09_09_2002
72.09.09.2003,Tingki,adm_area_72_09_09_2003
72.09.09.2004,Malapo,adm_area_72_09_09_2004
72.09.09.2005,Pasokan,adm_area_72_09_09_2005
72.09.09.2006,Kondongan,adm_area_72_09_09_2006
72.09.09.2007,Katogop,adm_area_72_09_09_2007
72.09.09.2008,Tongidon,adm_area_72_09_09_2008
72.09.10,Ratolindo,adm_area_72_09_10
72.09.10.1001,Uentanaga Bawah,adm_area_72_09_10_1001
72.09.10.1002,Uentanaga Atas,adm_area_72_09_10_1002
72.09.10.1003,Dondo,adm_area_72_09_10_1003
72.09.10.2004,Sumoli,adm_area_72_09_10_2004
72.09.10.2005,Sabulira Toba,adm_area_72_09_10_2005
72.09.10.2006,Labuan,adm_area_72_09_10_2006
72.09.10.1007,Uamalingku,adm_area_72_09_10_1007
72.09.10.1008,Dondo Barat,adm_area_72_09_10_1008
72.09.10.1009,Muara Toba,adm_area_72_09_10_1009
72.09.10.2010,Patingko,adm_area_72_09_10_2010
72.09.11,Batudaka,adm_area_72_09_11
72.09.11.2001,Bomba,adm_area_72_09_11_2001
72.09.11.2002,Molowagu,adm_area_72_09_11_2002
72.09.11.2003,Malino,adm_area_72_09_11_2003
72.09.11.2004,Kulingkinari,adm_area_72_09_11_2004
72.09.11.2005,Tumbulawa,adm_area_72_09_11_2005
72.09.11.2006,Siatu,adm_area_72_09_11_2006
72.09.11.2007,Kambutu,adm_area_72_09_11_2007
72.09.11.2008,Lindo,adm_area_72_09_11_2008
72.09.11.2009,Patoyan,adm_area_72_09_11_2009
72.09.12,Talatako,adm_area_72_09_12
72.09.12.2001,Kalia,adm_area_72_09_12_2001
72.09.12.2002,Malenge,adm_area_72_09_12_2002
72.09.12.2003,Pautu,adm_area_72_09_12_2003
72.09.12.2004,Tumotok,adm_area_72_09_12_2004
72.09.12.2005,Kabalutan,adm_area_72_09_12_2005
72.09.12.2006,Kadoda,adm_area_72_09_12_2006
72.10,KAB. SIGI,adm_area_72_10
72.10.01,Sigi Biromaru,adm_area_72_10_01
72.10.01.2001,Sidondo II,adm_area_72_10_01_2001
72.10.01.2002,Sidondo I,adm_area_72_10_01_2002
72.10.01.2003,Bora,adm_area_72_10_01_2003
72.10.01.2004,Watunonju,adm_area_72_10_01_2004
72.10.01.2005,Olobuju,adm_area_72_10_01_2005
72.10.01.2006,Soulowe,adm_area_72_10_01_2006
72.10.01.2007,Sidera,adm_area_72_10_01_2007
72.10.01.2008,Jono Oge,adm_area_72_10_01_2008
72.10.01.2009,Kalukubula,adm_area_72_10_01_2009
72.10.01.2010,Lolu,adm_area_72_10_01_2010
72.10.01.2011,Pombewe,adm_area_72_10_01_2011
72.10.01.2012,Loru,adm_area_72_10_01_2012
72.10.01.2013,Mpanau,adm_area_72_10_01_2013
72.10.01.2014,Ngatabaru,adm_area_72_10_01_2014
72.10.01.2015,Maranatha,adm_area_72_10_01_2015
72.10.01.2016,Sidondo III,adm_area_72_10_01_2016
72.10.01.2017,Sidondo IV,adm_area_72_10_01_2017
72.10.02,Palolo,adm_area_72_10_02
72.10.02.2001,Bobo,adm_area_72_10_02_2001
72.10.02.2002,Bunga,adm_area_72_10_02_2002
72.10.02.2003,Kapirowe,adm_area_72_10_02_2003
72.10.02.2004,Makmur,adm_area_72_10_02_2004
72.10.02.2005,Berdikari,adm_area_72_10_02_2005
72.10.02.2006,Patimbe,adm_area_72_10_02_2006
72.10.02.2007,Ampera,adm_area_72_10_02_2007
72.10.02.2008,Rejeki,adm_area_72_10_02_2008
72.10.02.2009,Sintuwu,adm_area_72_10_02_2009
72.10.02.2010,Sigimpu,adm_area_72_10_02_2010
72.10.02.2011,Bakubakulu,adm_area_72_10_02_2011
72.10.02.2012,Bahagia,adm_area_72_10_02_2012
72.10.02.2013,Rahmat,adm_area_72_10_02_2013
72.10.02.2014,Tanah Harapan,adm_area_72_10_02_2014
72.10.02.2015,Ranteleda,adm_area_72_10_02_2015
72.10.02.2016,Tongoa,adm_area_72_10_02_2016
72.10.02.2017,Lembantongoa,adm_area_72_10_02_2017
72.10.02.2018,Uwe Nuni,adm_area_72_10_02_2018
72.10.02.2019,Sejahtera,adm_area_72_10_02_2019
72.10.02.2020,Ue rani,adm_area_72_10_02_2020
72.10.02.2021,Karunia,adm_area_72_10_02_2021
72.10.02.2022,Sarumana,adm_area_72_10_02_2022
72.10.03,Nokilalaki,adm_area_72_10_03
72.10.03.2001,Kamarora A,adm_area_72_10_03_2001
72.10.03.2002,Kamarora B,adm_area_72_10_03_2002
72.10.03.2003,Kadidia,adm_area_72_10_03_2003
72.10.03.2004,Sopu,adm_area_72_10_03_2004
72.10.03.2005,Bulili,adm_area_72_10_03_2005
72.10.04,Lindu,adm_area_72_10_04
72.10.04.2001,Puroo,adm_area_72_10_04_2001
72.10.04.2002,Langko,adm_area_72_10_04_2002
72.10.04.2003,Tomado,adm_area_72_10_04_2003
72.10.04.2004,Anca,adm_area_72_10_04_2004
72.10.04.2005,Olu,adm_area_72_10_04_2005
72.10.05,Kulawi,adm_area_72_10_05
72.10.05.2001,Siwongi,adm_area_72_10_05_2001
72.10.05.2002,Banggaiba,adm_area_72_10_05_2002
72.10.05.2003,Tangkulowi,adm_area_72_10_05_2003
72.10.05.2004,Boladangko,adm_area_72_10_05_2004
72.10.05.2005,Lonca,adm_area_72_10_05_2005
72.10.05.2006,Rantewulu,adm_area_72_10_05_2006
